id,retailer,fascia,store_name,add_one,add_two,town,suburb,postcode,long_wgs,lat_wgs,bng_e,bng_n,pqi,open_date,size_band,county
1010010921,Iceland,Iceland,Iceland Plumstead,144-146 High Street,,London,Plumstead,SE18 1JQ,0.0923933596306197,51.48728634689841,545372.8315461903,178557.33822714852,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010003206,Sainsburys,Sainsburys,Sainsburys Woolwich,25 Calderwood Street,,London,Woolwich,SE18 6QW,0.0635677175435903,51.491131011135664,543359.5915411642,178928.05822482705,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010015462,Sainsburys,Sainsburys Local,Sainsburys Kidbrooke Village,13 Pegler Square,,London,Kidbrooke,SE3 9FW,0.0273772504883892,51.4618086197659,540937.599752771,175597.1877138954,Rooftop,20190304.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010008366,The Co-operative Group,The Co-operative Food,Co-op Charlton Village,19/23 The Village,Charlton,London,Charlton,SE7 8UG,0.0370986258833901,51.48197764819222,541550.476836659,177858.731217588,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010014910,Aldi,Aldi,Aldi Charlton London,2 Brocklebank Road,,London,Charlton,SE7 7FR,0.0223532047407349,51.4908607724915,540499.3774339979,178818.15691918565,Rooftop,20171026.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010022053,Morrisons,Morrisons Daily,Morrisons Daily London Abbeywood Wilton Rd,3/5 Wilton Road,,London,Abbey Wood,SE2 9RH,0.1211,51.4902,547356.3610283076,178938.69132711412,Rooftop,20249999.0,"< 3,013 ft2 (280m2)",Greater London
1010007371,Lidl,Lidl,"Lidl London, Southend Lane",233-249 Southend Lane,Bellingham,London,Beckenham Hill,SE6 3RS,-0.0263299051874479,51.42633745477571,537313.2015261126,171550.84818664566,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010005617,Tesco,Tesco Express,Tesco Catford Express,87-89 Perry Hill,Catford,London,Bell Green,SE6 4LG,-0.034002852925706,51.43567570725277,536751.9315246781,172574.92818935198,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010005604,Tesco,Tesco Express,Tesco Penge High St Express,204-212 High Street,Penge,London,Penge,SE20 7QB,-0.0482626597004424,51.41114029266138,535833.5015223968,169820.06817755714,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010003212,Sainsburys,Sainsburys,Sainsburys Sydenham,Southend Lane,,London,Bell Green,SE26 4PU,-0.0332739719277368,51.43017853569201,536819.0015248581,171964.9981872384,Rooftop,,"30,138 ft2 > (2,800 m2)",Greater London
1010005603,Tesco,Tesco Express,Tesco Penge High St Express,74 High Street Penge,Penge,London,Penge,SE20 7EX,-0.0549950444757429,51.41598357882202,535351.031521168,170346.19817858195,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010015587,Aldi,Aldi,Aldi Bell Green RP Sydenham,Unit 6 Bell Green Retail Park,,London,Bell Green,SE26 4PU,-0.0351333066717353,51.43168281175089,536685.269734641,172128.8069791405,Rooftop,20191003.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010004607,Tesco,Tesco Express,Tesco Downham Bromley Rd Express,480-486 Bromley Road,Downham,London,Downham,BR1 4PB,-0.0038061536654787,51.423714079391175,538886.9415300817,171301.54818865785,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010002820,Sainsburys,Sainsburys,Sainsburys Bromley,Walters Yard,,London,Bromley,BR1 1TP,0.0144352456609773,51.40661306826602,540207.3815334167,169434.62818428435,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010001349,Marks and Spencer,Marks and Spencer,M&S Bromley,123 High Street,,London,Bromley,BR1 1JL,0.0158327410135315,51.40397517663417,540312.6415336828,169143.96818342106,Rooftop,,"30,138 ft2 > (2,800 m2)",Greater London
1010024541,The Co-operative Group,The Co-operative Food,Co-op Bromley - London Road,54 London Road,,London,Bromley Park,BR1 3RA,0.0102629136791924,51.41091227893962,539904.0940972478,169904.73145555885,Rooftop,20241213.0,"< 3,013 ft2 (280m2)",Greater London
1010004606,Tesco,Tesco Express,Tesco Bromley High St Express,3-5 High Street,Bromley,London,Bromley,BR1 1LF,0.0173470586602665,51.40046052077871,540428.7215339763,168756.03818221687,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010015429,Lidl,Lidl,Lidl Bromley Town Centre,122/126 High Street,Bromley,London,Bromley,BR1 1EZ,0.0148000625287391,51.40429997658939,540239.8247458998,169178.1107755883,Rooftop,20181129.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010006583,Waitrose,Waitrose,Waitrose Bromley South,45 Masons Hill,Bromley,London,Bromley,BR2 9HD,0.0193488148303801,51.39900310078069,540572.4215343371,168597.80818190682,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010010025,The Co-operative Group,The Co-operative Food,Co-op Mottingham,60 Kimmeridge Road,Mottingham,London,Mottingham,SE9 4EB,0.0456963495549912,51.42671324137369,542319.0941386784,171729.9780965665,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010021010,Lidl,Lidl,Lidl LON Mottingham,24 Mottingham Road,,London,Mottingham,SE9 4QW,0.0429313104229322,51.4371133560538,542094.6289307036,172881.10346225172,Rooftop,20230413.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010004041,Tesco,Tesco,Tesco Bromley Superstore,Homesdale Road,Bromley,London,Widmore,BR1 2UE,0.0316223516128971,51.40002466403687,541423.0015364635,168734.99818398512,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010008296,The Co-operative Group,The Co-operative Food,Co-op Coney Hall,42-46 Croydon Road,Coney Hall,London,Coney Hall,BR4 9HU,0.0012933080312015,51.36952127639259,539406.0015314287,165284.99816767225,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010005946,Tesco,Tesco Express Esso,Tesco Bromley Esso Express,115-119 Westmoreland Road,,London,Hayes : Bromley,BR2 0TY,0.0023827625076278,51.39243731977592,539412.2315314342,167835.318176975,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010015476,Sainsburys,Sainsburys Local,Sainsburys Catford Station Local,Unit 2 Grosvenor Court,Adenmore Road,London,Catford,SE6 4RE,-0.025577944878389,51.44458587423408,537310.7849294993,173581.49383853213,Rooftop,20181122.0,"< 3,013 ft2 (280m2)",Greater London
1010007907,The Co-operative Group,The Co-operative Food,Co-op Bromley Common,2 Chatterton Road,Bromley Common,London,Widmore,BR2 9QN,0.0340348784306454,51.39315721756827,541612.0015369393,167975.9981815741,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010008057,The Co-operative Group,The Co-operative Food,Co-op Orpington,2-3 Crescent Way,,Orpington,Farnborough,BR6 9LP,0.0885225053288018,51.36081314069408,545505.0015466064,164485.99817611172,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010017012,Spar,Spar,Spar - Keston,69-71 Croydon Road,Keston,Orpington,Bromley Common,BR2 8HU,0.0385608555354012,51.36710737199402,542007.4086066681,165088.03311946435,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010006550,Waitrose,Little Waitrose Shell,Little Waitrose Shell Petts Wood,52 Queensway,Petts Wood,Orpington,Petts Wood,BR5 1EA,0.0745748687419777,51.387720435722805,544449.3615440014,167450.4781849176,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010001656,Marks and Spencer,Marks and Spencer BP,M&S Rosetta Orpington BP,391 Crofton Road,,Orpington,Locksbottom,BR6 8NL,0.055700637455965,51.36700500745328,543200.7715408988,165109.95817410044,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010001350,Marks and Spencer,Marks and Spencer,M&S Orpington Nugent Park,Nugent Park,Cray Avenue,Orpington,St Paul's Cray,BR5 3RP,0.1129499490966527,51.39382728025952,547099.7315505579,168205.80819254788,Rooftop,20250821.0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010008056,The Co-operative Group,The Co-operative Food,Co-op Carlton Parade,12/14 Carlton Parade,,Orpington,Central Orpington,BR6 0JB,0.1070933562082841,51.382517042988255,546728.4668496394,166936.40508725413,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010001657,Marks and Spencer,Marks and Spencer BP,M&S Orpington By Pass BP,Court Road,,Orpington,Pratt's Bottom,BR6 9DA,0.110693672103293,51.36407254408223,547038.031550392,164892.62818041828,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010023567,Budgens,Budgens,Budgens Mulgrave Road,"18-20 Upper Mulgrave Road, Cheam",,London,Cheam,SM2 7AZ,-0.2143511529243005,51.35473222311788,524436.2291541792,163252.84364755685,Rooftop,20249999.0,"< 3,013 ft2 (280m2)",Greater London
1010020825,The Southern Co-operative,The Co-operative Food,Co-op FR Carshalton,Middleton Road,,London,St Helier,SM5 1HA,-0.1744432683034751,51.384566241346754,527132.3303887232,166638.84177697066,Rooftop,20239999.0,"< 3,013 ft2 (280m2)",Greater London
1010001782,Marks and Spencer,Marks and Spencer BP,M&S Wrythe Carshalton BP,Green Wrythe Lane,,London,The Wrythe,SM5 2DR,-0.1666209921082045,51.37232052113061,527710.6715017384,165290.67814575066,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010016849,Spar,Spar,Spar - St Dunstan Service Station,95 St Dunstan Hill,,London,Sutton,SM1 2LW,-0.2140881337919589,51.36490085912977,524427.0077261574,164384.06293844624,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010002546,Morrisons,Morrisons,Morrisons Sutton London,31 High Street,Sutton,London,Sutton,SM1 1DD,-0.1933920407217036,51.360779052264206,525879.0014970395,163960.9981374271,Rooftop,,"30,138 ft2 > (2,800 m2)",Greater London
1010006683,Waitrose,Waitrose,Waitrose Worcester Park,Stone Place,Worcester Park,London,Worcester Park,KT4 8DX,-0.2433180185604,51.378129682948746,522357.0014878836,165805.9981375343,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010001810,Marks and Spencer,Marks and Spencer BP,M&S Gunnersbury Park BP,Gunnersbury Avenue,North Ealing,London,South Acton,W5 4LR,-0.2860823930483815,51.501034550252015,519061.1714787926,179403.12818159396,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010020537,Budgens,Budgens,Budgens Gunnersbury Lane,1-2 Central Parade,,London,South Acton,W3 8HL,-0.2798818539917425,51.50355227592095,519484.9480373261,179693.20753058337,Rooftop,20221199.0,"< 3,013 ft2 (280m2)",Greater London
1010014156,Sainsburys,Sainsburys Local,Sainsburys Acton Horn Lane Local,183 Horn Lane,,London,Acton,W3 6NR,-0.2689701691821387,51.51505106184444,520212.0014817446,180989.7871896405,Rooftop,20179999.0,"< 3,013 ft2 (280m2)",Greater London
1010001809,Marks and Spencer,Marks and Spencer BP,M&S Western Avenue BP,610-612 Western Avenue,,London,North Acton,W3 0TE,-0.2777005941988182,51.52693410907725,519575.1414800029,182296.9581933157,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010015931,Iceland,Iceland,Iceland Acton,Unit 9 The Oaks Shopping Centre,,London,Acton,W3 6RE,-0.2700827166484604,51.50754283610291,520154.5427685178,180153.006413055,Rooftop,20189999.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010023671,Tesco,Tesco Express,Tesco Alperton Express,"Units C 100, Baresford Avenue, Alperton Wembley, London, NA0 1QJ NA0 1QJ",,London,Alperton,NA0 1QJ,-0.2872932,51.5409035,518873.3684756688,183834.8208865469,Rooftop,20250299.0,"< 3,013 ft2 (280m2)",Greater London
1010006827,Waitrose,Waitrose,Waitrose West Ealing,2 Alexandria Road,West Ealing,London,West Ealing,W13 0NL,-0.3213568800191604,51.51303483318503,516582.2914721812,180680.898181718,Rooftop,,"30,138 ft2 > (2,800 m2)",Greater London
1010003967,Sainsburys,Sainsburys Local,Sainsburys South Ealing Local,35-39 South Ealing Road,,London,Ealing,W5 4QT,-0.3066291425789221,51.502253371679686,517631.9614750176,179505.4781793045,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010005848,Tesco,Tesco Express,Tesco West Ealing Express,140-144 Uxbridge Road,West Ealing,London,West Ealing,W13 8SB,-0.3183786213517088,51.5112760803458,516793.4414727505,180490.05818140128,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010008434,The Co-operative Group,The Co-operative Food,Co-op Ealing,116-118 Pitshanger Lane,,London,Ealing,W5 1QP,-0.3130069634287427,51.52639292561921,517127.4338735454,182179.7217883205,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010010940,Iceland,Iceland,Iceland West Ealing,64a The Broadway,,London,West Ealing,W13 0SU,-0.3228684064521166,51.51062052797513,516483.56147193385,180410.0081805247,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010021771,Asda,Asda Express,Asda Ealing Express,96-122 Uxbridge Road,,London,West Ealing,W13 8RB,-0.316419523849229,51.51148897101748,516928.8404931104,180516.85814789985,Rooftop,20231128.0,"< 3,013 ft2 (280m2)",Greater London
1010008498,The Co-operative Group,The Co-operative Food,Co-op Pitshanger Lane,107-109 Pitshanger Lane,,London,Ealing,W5 1RH,-0.3151318225670036,51.52562563410906,516982.0014731649,182090.99818772063,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010003315,Sainsburys,Sainsburys,Sainsburys West Ealing,Melbourne Avenue,,London,Northfields,W13 9BZ,-0.3254052583875972,51.509253883018246,516311.0014714847,180253.99817962223,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010004428,Tesco,Tesco,Tesco Greenford Superstore,Old Hoover Building,Weston Avenue,London,Perivale,UB6 8DW,-0.3187780414664568,51.53386992174814,516708.0014723888,183001.9981906116,Rooftop,,"30,138 ft2 > (2,800 m2)",Greater London
1010021838,Asda,Asda Express,Asda Alperton Express Petrol,418 Ealing Road,,London,Alperton,HA0 1JQ,-0.2974497,51.5350446,518184.22095463984,183166.8352360716,Rooftop,20231107.0,"< 3,013 ft2 (280m2)",Greater London
1010020857,Sainsburys,Sainsburys Local,Sainsburys Hanwell - Uxbridge Road Local,144-156 Uxbridge Rd,,London,Hanwell,W7 3TB,-0.3393956678156447,51.50845819411455,515342.1567784447,180143.3931846231,Rooftop,20230210.0,"< 3,013 ft2 (280m2)",Greater London
1010005833,Tesco,Tesco Express,Tesco Greenford Lady Margaret Rd Express,Lady Margaret Road,Greenford,London,Greenford,UB1 2QQ,-0.372342584759666,51.5318505577443,512997.9314625349,182693.42818254625,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010022673,Asda,Asda Express,Asda Mead Express Petrol,Ruislip Road,,London,Greenford,UB6 9RP,-0.371340861,51.53244008,513065.9518786965,182760.53324690275,Rooftop,20249999.0,"< 3,013 ft2 (280m2)",Greater London
1010003938,Sainsburys,Sainsburys Local,Sainsburys Brentford Great West Quarter Local,Unit 1 Burgoyne House,Ealing Road,London,Brentford,TW8 0GB,-0.3025617873538924,51.49055503430694,517944.4192597698,178211.09583540674,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010002511,Morrisons,Morrisons,Morrisons Becontree Heath London,Beacontree Heath,Wood Lane,London,Becontree Heath,RM10 7RA,0.1484101886868094,51.55947204806606,549026.0015550586,186696.9982636564,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010014996,The Co-operative Group,The Co-operative Food,Co-op Elm Park - Hornchurch,10 -15 Station Parade,,London,Elm Park,RM12 5AB,0.1992604292747772,51.54884542390175,552586.1267027872,185620.1045448726,Rooftop,20189999.0,"< 3,013 ft2 (280m2)",Greater London
1010013896,Sainsburys,Sainsburys Local,Sainsburys Hornchurch Suttons Lane Local,2 Suttons Lane,,London,Hacton,RM12 6RJ,0.2182491640432753,51.55252878266788,553890.1715670461,186069.4482700505,Rooftop,20179999.0,"< 3,013 ft2 (280m2)",Greater London
1010010915,Iceland,Iceland,Iceland Whalebone Lane,2-8 Whalebone Lane,,London,Becontree Heath,RM8 1FB,0.1478738929208575,51.56215326898562,548980.0715549359,186994.0582646703,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010006288,Tesco,Tesco Extra,Tesco Rainham Extra,Bridge Road,Rainham,London,Rainham,RM13 9YZ,0.1907367062656287,51.52007383110857,552091.0015627143,182402.99825339543,Rooftop,,"30,138 ft2 > (2,800 m2)",Greater London
1010006290,Tesco,Tesco Extra,Tesco Romford Gallows Corner Extra,Bryant Avenue,Romford,London,Harold Wood,RM3 0LL,0.2186634342476589,51.59368630319637,553780.0015666509,190646.99828667985,Rooftop,,"30,138 ft2 > (2,800 m2)",Greater London
1010005548,Tesco,Tesco Express,Tesco Romford Fairview Express,4-6 Fairview Parade,Romford,London,Romford,RM7 7HH,0.1754052925702393,51.57816257331852,550835.2815594648,188830.69827475195,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010005532,Tesco,Tesco Express,Tesco Dagenham Shafter Rd Express,Shafter Road,Dagenham,London,Dagenham,RM10 8AJ,0.1651565671050384,51.54338103144728,550239.7215581047,184941.91825938583,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010000787,Asda,Asda Superstore,Asda Chadwell Heath Superstore,Whalebone Lane,Chadwell Heath,London,Becontree Heath,RM8 1BB,0.1431615001701895,51.56597235485965,548641.0115540838,187409.15826558424,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010000405,Aldi,Aldi,Aldi Upminster London,119-129 St Mary?s Lane,,London,Upminster,RM14 2QB,0.248396797844099,51.55644400207683,555966.7115721047,186568.638275571,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010021837,Asda,Asda Express,Asda Romford Station Express,South Street,,London,Romford,RM1 1SS,0.1831670760998426,51.57521512992653,551382.8412259732,188518.9742445263,Rooftop,20231205.0,"< 3,013 ft2 (280m2)",Greater London
1010006762,Waitrose,Waitrose,Waitrose Upminster,218 St Marys Lane,Upminster,London,Upminster,RM14 3BT,0.2530858975635922,51.55624665833661,556292.4215728984,186556.6982761008,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010018670,Farmfoods,Farmfoods,Farmfoods Dagenham,Unit No 4 Merrielands Retail Park,,London,Dagenham,RM9 6SJ,0.1456409217814512,51.530569613778,548928.3377145007,183477.41609288703,Rooftop,20201024.0,"< 3,013 ft2 (280m2)",Greater London
1010024697,Budgens,Budgens,Budgens - Hornchurch Road,"176-178 Hornchurch Road, Hornchurch",,London,Heath Park,RM11 1QL,0.2004835,51.56507407,552616.617804991,187427.2665476206,Third Party,20259999.0,"< 3,013 ft2 (280m2)",Greater London
1010021896,Sainsburys,Sainsburys Local,Sainsburys Dagenham - Beam Park Local,"Portland House, 14 Halewood Way",,London,South Hornchurch,RM13 8TD,0.170560914468256,51.52411588210485,550678.0121217767,182810.7544609182,Rooftop,20231117.0,"< 3,013 ft2 (280m2)",Greater London
1010003763,Sainsburys,Sainsburys Local,Sainsburys Harold Hill Local,44 Farnham Road,,London,Harold Hill,RM3 8DX,0.2188918505647153,51.60605245137745,553754.0715665424,192022.5882917001,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010014462,The Co-operative Group,The Co-operative Food,Co-op Romford - Moray Way,8-10 Moray Way,,London,Rise Park,RM1 4YD,0.1767707758173904,51.59832138902821,550863.1327594589,191075.1755830788,Rooftop,20179999.0,"< 3,013 ft2 (280m2)",Greater London
1010020313,The Co-operative Group,The Co-operative Food,Co-op Romford - Main Road,97-101 Main Road,,London,Gidea Park,RM2 5EL,0.2013735850294502,51.58705974226736,552604.6881147665,189873.9176381869,Rooftop,20229999.0,"< 3,013 ft2 (280m2)",Greater London
1010020047,Spar,Spar PFS,Spar - New North Road,209 - 215 New North Road,,London,Hainault,IG6 3AD,0.095463233824084,51.604654235304,545212.0398912703,191614.82422584988,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010003191,Sainsburys,Sainsburys,Sainsburys Chadwell Heath,97-131 High Road,Chadwell Heath,London,Chadwell Heath,RM6 6PB,0.1344946576386217,51.571938243546,548021.0015525258,188054.99826685304,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010010028,The Co-operative Group,The Co-operative Food,Co-op Hatch Lane,16 Hatch Lane,,London,Chingford Hatch,E4 6LQ,0.0056078024462625,51.619050250442,538946.0127550878,193041.13223312568,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010006803,Waitrose,Waitrose,Waitrose Raynes Park,Coombe Lane,Raynes Park,London,Cottenham Park,SW20 0BS,-0.233315871843141,51.40929011101608,522969.568173412,169287.85244464042,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010008171,The Co-operative Group,The Co-operative Food,Co-op Wimbledon Chase,276-288 Kingston Road,Wimbledon Chase,London,Wimbledon Chase,SW20 8LX,-0.2127433061838466,51.4093549987677,524400.1132931106,169329.75625434256,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010013449,Marks and Spencer,Marks and Spencer Simply Food,M&S Southfields Simply Food,Wimbledon Park Road,,London,Southfields,SW18 5RJ,-0.2055864300769287,51.44530237224592,524799.9414940367,173339.37816985807,Rooftop,20169999.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010015010,The Southern Co-operative,The Co-operative Food,Co-op Wimbledon Ridgway,85 Ridgway,,London,Wimbledon,SW19 4ST,-0.220252212707874,51.42099121258087,523846.4822916404,170611.03185801173,Rooftop,20189999.0,"< 3,013 ft2 (280m2)",Greater London
1010018684,Lidl,Lidl,Lidl Colliers Wood,6-7 Tandem Way,,London,Collier's Wood,SW19 2TY,-0.1759263464930016,51.41418973621722,526947.1585029544,169930.4722624701,Rooftop,20200604.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010016710,Spar,Spar PFS,Spar - Riverdale,289 Merton Road,,London,Southfields,SW18 5JS,-0.1983609947988587,51.446590075014136,525298.5168167304,173494.89900971355,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010003875,Sainsburys,Sainsburys Local,Sainsburys Raynes Park Worple Road Local,213-215 Worple Road,Raynes Park,London,Cottenham Park,SW20 8QY,-0.2297551359077209,51.41055545816227,523213.8014900272,169434.53815249156,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010001588,Marks and Spencer,Marks and Spencer,M&S Merton,1 Merton High Street,Colliers Wood,London,Collier's Wood,SW19 1DD,-0.1814108824525913,51.41492437920875,526563.7514986944,170002.68816087837,Rooftop,,"30,138 ft2 > (2,800 m2)",Greater London
1010003270,Sainsburys,Sainsburys,Sainsburys Wimbledon,8-12 Worple Road,,London,Wimbledon,SW19 4DD,-0.2090098152122186,51.42106991750916,524627.9214936682,170638.82815958298,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010015011,The Co-operative Group,The Co-operative Food,Co-op Wimbledon - Haydons Road,298 Haydons Road,Wimbledon,London,Wimbledon,SW19 8JZ,-0.1908192421806973,51.426705071195606,525877.1858968874,171296.54146434873,Rooftop,20189999.0,"< 3,013 ft2 (280m2)",Greater London
1010010270,The Co-operative Group,The Co-operative Food,Co-op Wimbledon - Inner Park Road,90 Inner Park Road,Wimbledon,London,Wimbledon Village,SW19 6DA,-0.2218328234675851,51.44099424072972,523682.6028911489,172832.76886589854,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010006095,Tesco,Tesco Express Esso,Tesco Wimbledon Esso Express,194 Merton Road,Wimbledon,London,South Wimbledon,SW19 1EQ,-0.1921492004519659,51.41697949929977,525811.4114967447,170212.74816024152,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010010925,Iceland,Iceland,Iceland Morden,London Road,Aberconway Road,London,Morden,SM4 5LN,-0.1944087453718485,51.40153070981222,525696.6214964879,168490.92815369228,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010008367,The Co-operative Group,The Co-operative Food,Co-op Grand Drive,300 Grand Drive,Morden Park,London,Morden Park,SW20 9NQ,-0.2230625356076146,51.39266300236227,523727.46079140913,167456.10794618784,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010016093,Tesco,Tesco Express,Tesco Northwood Express,15 Maxwell Road,,London,Northwood,HA6 2XY,-0.424960406264402,51.611278364713634,509158.1105271382,191446.6017584632,Rooftop,20200199.0,"< 3,013 ft2 (280m2)",Greater London
1010023296,Asda,Asda Express,Asda Clockhouse Express Petrol,Clockhouse Lane,,London,East Bedfont,TW14 8RD,-0.4475776662361235,51.448398913620736,507976.3730563178,173299.6040095553,Rooftop,20240220.0,"< 3,013 ft2 (280m2)",Greater London
1010000834,Asda,Asda Superstore,Asda Hounslow Superstore,High Street,Off Kingsley Road and Cecil Road,London,Hounslow,TW3 1JT,-0.3613971560771294,51.471117074262814,513908.291465319,175956.41815912718,Rooftop,,"30,138 ft2 > (2,800 m2)",Greater London
1010001804,Marks and Spencer,Marks and Spencer BP,M&S Cranford Hounslow BP,2 Burns Way,Cranford Roundabout,London,Heston,TW5 9BA,-0.3960567379195233,51.47609611727342,511488.97145884536,176456.82815644902,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010015522,Marks and Spencer,Marks and Spencer Hospital,M&S West Middlesex Hospital SF,West Middlesex Hospital,Twickenham Road,London,Isleworth,TW7 6AF,-0.3251855814997324,51.47348667893191,516417.2372384393,176276.82633047714,Rooftop,20199999.0,"< 3,013 ft2 (280m2)",Greater London
1010000498,Aldi,Aldi,Aldi Hounslow London,Hospital Road,,London,Hounslow,TW3 3HY,-0.3720830720280861,51.46762914939645,513174.7514633864,175551.98815624835,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010010633,Tesco,Tesco Express,Tesco Bedfont Staines Express,507-511 Staines Road,,London,East Bedfont,TW14 8EN,-0.4297847378899418,51.45314202126891,509201.45145284827,173853.4181424629,Rooftop,20159999.0,"< 3,013 ft2 (280m2)",Greater London
1010005822,Tesco,Tesco Express,Tesco Staines Rd Express,Staines Road,Turnip Green Lane,London,North Feltham,TW14 0JY,-0.4036889141434869,51.45841494522151,511001.8114576398,174478.98814817285,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010005829,Tesco,Tesco Express,Tesco Isleworth Express,317-323 London Road,Isleworth,London,Brentford End,TW7 5AY,-0.3274096472307299,51.47716295276647,516253.4414715064,176682.1181662258,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010019172,Sainsburys,Sainsburys Local,Sainsburys Hounslow West Station Local,333 Bath Rd,,London,Hounslow West,TW3 3DH,-0.3847576360968752,51.4726346458648,512282.12777039054,176089.13808560703,Rooftop,20210304.0,"< 3,013 ft2 (280m2)",Greater London
1010009940,The Co-operative Group,The Co-operative Food,Co-op Isleworth - South Street,33 South Street,,London,Isleworth,TW7 7AL,-0.3261720245738168,51.46838295531288,516361.7027718367,175707.69806280627,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010016747,Spar,Spar,Spar - Hounslow,Hounslow Service Station,1 Great West Road,London,Hounslow West,TW5 9AN,-0.3922071164514111,51.47499283260348,511759.0021811294,176339.99841965106,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010020478,Waitrose,Little Waitrose Shell,Little Waitrose Shell Stirling Court,Stirling Corner,,Borehamwood,Barnet Gate,EN5 3JG,-0.2536869874727533,51.64323699549633,520931.9688818375,195270.0752901825,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
