GLUID,Retailer,Fascia,StoreName,Add1,Add2,Town,Locality,Postcode,LongWGS84,LatWGS84,EastingBNG,NorthingBNG,PQIflag,OpenDate
1010005581,Tesco,Tesco Express,Greenwich Peninsula Express,205 Peninsula Square,Greenwich,London,Greenwich Peninsula,SE100ES,0.006081,51.5007,539338.06,179887.58,1,
1010005582,Tesco,Tesco Express,Deptford Express,30-40 Blackheath Road,Deptford,London,Deptford Bridge,SE108EF,-0.020866,51.4739,537548.4,176857.84,1,
1010005583,Tesco,Tesco Express,Greenwich Express,142-146 Trafalgar Road,Greenwich,London,Greenwich,SE109TZ,0.003343,51.4845,539197.21,178085.67,1,
1010005584,Tesco,Tesco Express,Borough Road London Express,44-46 Borough Road,Borough,London,Southwark,SE10AJ,-0.100392,51.4992,531952.92,179521.92,1,
1010005585,Tesco,Tesco Express,London Great Suffolk Street Express,Unit 1 Great Suffolk Street,Southwark,London,Southwark,SE10NZ,-0.101228,51.5048,531878.57,180147.23,1,
1010005586,Tesco,Tesco Express,Kennington Park Road Express,38-40 Kennington Park Road,Kennington,London,Kennington,SE114RS,-0.105075,51.4895,531655.78,178435.8,1,
1010005587,Tesco,Tesco Express,Lambeth Kennington Road Express,216 Kennington Road,Lambeth,London,Kennington,SE116HR,-0.111527,51.4896,531207.72,178430.54,1,
1010005588,Tesco,Tesco Express,Lewisham High Street Express,262274 High Street,Lewisham,London,Ladywell,SE136AD,-0.013475,51.4579,538110.1,175086.92,1,
1010005589,Tesco,Tesco Express,Hither Green Express,Meridian South Development,Hither Green Lane,London,Hither Green,SE136RT,-0.003732,51.4484,538815.63,174053.77,1,
1010005590,Tesco,Tesco Express,Borough New Kent Road Express,157 New Kent Road,Borough,London,Elephant and Castle,SE14AG,-0.092314,51.4943,532527.65,178994.38,1,
1010005591,Tesco,Tesco Express,Borough Long Lane Express,34 Long Lane,Tabard Square,London,The Borough,SE14AU,-0.091209,51.5009,532585.39,179724.87,1,
1010005592,Tesco,Tesco Express,Tower Bridge London Express,67-69 Tower Bridge Road,Bermondsey,London,Elephant and Castle,SE14TL,-0.083377,51.4959,533143.51,179182.01,1,
1010005593,Tesco,Tesco Express,Queens Road Peckham Express,151-155 Queens Road,Peckham,London,Peckham,SE152ND,-0.057063,51.4735,535035.94,176746.45,1,
1010005594,Tesco,Tesco Express,Peckham Rye Lane Express,"Unit 1, 265 Rye Lane",Peckham,London,Nunhead,SE154UR,-0.065735,51.4664,534454.73,175935.84,1,
1010005595,Tesco,Tesco Express,Bermondsey Park Express,186-188 Southwark Park Road,Bermondsey,London,Bermondsey,SE163RP,-0.065584,51.4921,534389.73,178791.93,1,
1010005596,Tesco,Tesco Express,Marine Wharf Express,Sirius Building,Surrey Quays,London,Rotherhithe,SE167UD,-0.037933,51.4927,536307.37,178910.36,1,
1010005597,Tesco,Tesco Express,Southwark Walworth Road Express,224-226 Walworth Road,Walworth,London,Walworth,SE171JE,-0.096421,51.4888,532258.56,178373.43,1,
1010005598,Tesco,Tesco Express,Camberwell London Express,364-368 Walworth Road,Camberwell,London,Walworth,SE172NF,-0.094166,51.4851,532425.86,177962.75,1,
1010005599,Tesco,Tesco Express,Waterloo Baylis Express,100 Baylis Road,Witcombe,London,Waterloo,SE17AA,-0.111957,51.4997,531148.84,179554.3,1,
1010005600,Tesco,Tesco Express,Plumstead Lakedale Road Express,18-30 Lakedale Road,Plumstead,London,Plumstead,SE181PP,0.090689,51.4868,545254.37,178502.47,1,
1010005601,Tesco,Tesco Express,London Woolwich Express,10 The Warren,Woolwich,London,Woolwich,SE186TF,0.071214,51.4927,543883.72,179120.77,1,
1010005602,Tesco,Tesco Express,Crystal Palace Express,74 Anerley Road,Crystal Palace,London,Crystal Palace,SE192AH,-0.073601,51.4168,534053.24,170413.63,1,
1010005603,Tesco,Tesco Express,London Penge High Street Express,74 High Street Penge,Penge,London,Penge,SE207EX,-0.054975,51.4159,535351.03,170346.2,1,
1010005604,Tesco,Tesco Express,Penge Royston Road Express,204-212 High Street,Penge,London,Penge,SE207QB,-0.048242,51.4111,535833.5,169820.07,1,
1010005605,Tesco,Tesco Express,Penge Croydon Road Express,"Unit 1, 169-175 Croydon Road",Penge,London,Anerley,SE207TY,-0.065096,51.4055,534677.8,169171.51,1,
1010005606,Tesco,Tesco Express,Dulwich Express,1-5 Croxted Road,Dulwich,London,West Dulwich,SE218SZ,-0.09083,51.4361,532799.34,172528.19,1,
1010005607,Tesco,Tesco Express,East Dulwich Express,5a-9 East Dulwich Road,East Dulwich,London,East Dulwich,SE229BD,-0.068278,51.4619,534291.22,175433.92,1,
1010005608,Tesco,Tesco Express,South Norwood Express,156-162 Portland Road,London,London,South Norwood,SE254PT,-0.067552,51.3939,534540.99,167877.55,1,
1010005609,Tesco,Tesco Express,Sydenham Express,139-145 Kirkdale,Sydenham,London,Upper Sydenham,SE264QJ,-0.059679,51.4313,534978.7,172045.26,1,
1010005610,Tesco,Tesco Express,Sydenham Road Express,42 Sydenham Road,Sydenham,London,Sydenham,SE265QF,-0.051752,51.4259,535545.56,171463.05,1,
1010005611,Tesco,Tesco Express,West Norwood Express,551 Norwood Road,West Norwood,London,West Norwood,SE279DL,-0.103262,51.4338,531941.97,172248.44,1,
1010005612,Tesco,Tesco Express,Thamesmead Express,7-8 Thames Reach,Thamesmead,London,Thamesmead West,SE280NY,0.090223,51.4989,545183.51,179848.67,1,
1010005613,Tesco,Tesco Express,Lewisham Way Express,215-223 Lewisham Way,Lewisham,London,New Cross,SE41UY,-0.028478,51.4703,537030.71,176440.05,1,
1010005614,Tesco,Tesco Express,London Camberwell New Road Express,316-322 Camberwell New Road,Camberwell,London,Camberwell,SE50RW,-0.095041,51.4745,532395.78,176785.12,1,
1010005615,Tesco,Tesco Express,Peckham Express,191-199 Southampton Way,Peckham,London,Camberwell,SE57EJ,-0.081471,51.4778,533328.31,177182.31,1,
1010005616,Tesco,Tesco Express,Catford Rushey Road Express,Rushey Green Road,Catford,London,Ladywell,SE64AS,-0.016628,51.4503,537913.87,174238.7,1,
1010005617,Tesco,Tesco Express,Catford Express,87-89 Perry Hill,Catford,London,Bell Green,SE64LG,-0.033982,51.4356,536751.93,172574.93,1,
1010005618,Tesco,Tesco Express,Greenwich Creek Road Express,Creek Road,Deptford,London,Deptford,SE83BN,-0.022059,51.4806,537445.42,177602.25,1,
1010005619,Tesco,Tesco Express,Deptford High Street Express,20-22 Deptford High Street,Deptford,London,Deptford Bridge,SE84AF,-0.025751,51.4755,537204.52,177022.37,1,
1010005620,Tesco,Tesco Express,Eltham Coronet Express,Coronet Cinema,Eltham,London,Eltham Park,SE96SX,0.04926,51.4597,542462.53,175409.25,1,
1010005652,Tesco,Tesco Express,Angel Hill Express,77 Angel Hill,Sutton,London,Benhilton,SM13EH,-0.193561,51.3753,525826.13,165579.93,1,
1010005653,Tesco,Tesco Express,Sutton Lower Road Express,10 Lower Road,Sutton,London,Sutton,SM14QW,-0.185287,51.3654,526429.07,164499.57,1,
1010005654,Tesco,Tesco Express,Sutton Brighton Road Express,14-17 Regent Parade,Brighton Road,London,Sutton,SM25BQ,-0.191347,51.3582,526027.09,163684.34,1,
1010005655,Tesco,Tesco Express,Wallington Woodcote Road Express,72-82 Woodcote Road,Wallington,London,Wallington,SM60LY,-0.149872,51.3586,528913.56,163796.24,1,
1010005726,Tesco,Tesco Express,248 Fulham Road Express,248 Fulham Road,,London,West Brompton,SW109NA,-0.183218,51.4849,526243.65,177787.93,1,
1010005727,Tesco,Tesco Express,Clapham Junction Express,29-33 Battersea Rise,Clapham Junction,London,Nappy Valley,SW111HG,-0.163815,51.4607,527658.19,175132.25,1,
1010005728,Tesco,Tesco Express,Battersea Express,23-27 Falcon Road,Battersea,London,Clapham Junction,SW112PJ,-0.171009,51.4693,527134.56,176076.48,1,
1010005729,Tesco,Tesco Express,East Sheen Express,385-387 Upper Richmond Road,East Sheen,London,East Sheen,SW147NX,-0.267928,51.4642,520416.66,175347.79,1,
1010005730,Tesco,Tesco Express,Mortlake Express,39-41 Sheen Lane,Mortlake,London,East Sheen,SW148AB,-0.26637,51.4676,520516.19,175719.07,1,
1010005731,Tesco,Tesco Express,Putney Express,139-141 Putney High Street,,London,East Putney,SW151SU,-0.216276,51.462,524010.67,175179.38,1,
1010005732,Tesco,Tesco Express,Streatham High Street Express,42-50 Streatham High Street,Streatham,London,Streatham,SW161DA,-0.128048,51.4369,530210.49,172546.64,1,
1010005733,Tesco,Tesco Express,Streatham Crown Express,4 Crown Lane,Streatham,London,West Norwood,SW163JG,-0.106736,51.4229,531732.0,171022.57,1,
1010005734,Tesco,Tesco Express,London Road Express,50-56 London Road,Tooting,London,Tooting,SW179HP,-0.162267,51.4188,527882.68,170474.7,1,
1010005735,Tesco,Tesco Express,Summerstown Garratt Express,646 Garratt Lane,Summerstown,London,Summerstown,SW170NT,-0.18549,51.4337,526226.96,172091.87,1,
1010005736,Tesco,Tesco Express,Tooting Upper Tooting Road Express,130 Upper Tooting Road,Tooting,London,Upper Tooting,SW177EN,-0.164012,51.4327,527722.59,172018.81,1,
1010005737,Tesco,Tesco Express,Tooting Broadway Express,129-133 Mitcham Road,Tooting,London,Tooting,SW179PE,-0.163821,51.4252,527756.89,171179.28,1,
1010005738,Tesco,Tesco Express,Battersea Road Express,Battersea Reach,Wandsworth,London,Wandsworth,SW181TW,-0.186105,51.4636,526101.95,175411.38,1,
1010005739,Tesco,Tesco Express,Earlsfield Garratt Lane Express,190-194 Garratt Lane,Earlsfield,London,Earlsfield,SW184ED,-0.189851,51.4482,525884.0,173695.0,1,
1010005740,Tesco,Tesco Express,Wandsworth High Street Express,111-113 High Street,Wandsworth,London,Wandsworth,SW184HY,-0.194698,51.457,525523.1,174665.02,1,
1010005741,Tesco,Tesco Express,Southfields Replingham Road Express,22 Replingham Road,Southfields,London,Southfields,SW185LS,-0.20505,51.4446,524837.77,173267.06,1,
1010005742,Tesco,Tesco Express,Wimbledon Morden Road Express,2 Morden Road,Wimbledon,London,South Wimbledon,SW193BH,-0.192718,51.4154,525774.72,170045.26,1,
1010005743,Tesco,Tesco Express,Wimbledon Hill Express,120 Wimbledon Hill Road,,London,Wimbledon Village,SW197QU,-0.215589,51.4239,524161.6,170944.12,1,
1010005744,Tesco,Tesco Express,Charing Cross Express,1-4 Charing Cross,Whitehall,London,Whitehall,SW1A2DR,-0.127151,51.5071,530073.12,180354.6,1,
1010005745,Tesco,Tesco Express,Westminster Express,"Unit A, Portcullis House",8-9 Bridge Street,London,Whitehall,SW1A2JR,-0.12518,51.5011,530226.9,179694.71,1,
1010005746,Tesco,Tesco Express,Victoria Monck Street Express,Unit 2 Monck Street,Victoria,London,Westminster,SW1P2BW,-0.130595,51.4965,529864.3,179167.57,1,
1010005747,Tesco,Tesco Express,Pimlico Express,Lupus Street,Pimlico,London,Pimlico,SW1V3EN,-0.140821,51.4876,529179.49,178164.3,1,
1010005748,Tesco,Tesco Express,Wimbledon Chase Express,367-373 Kingston Road,Wimbledon Chase,London,Wimbledon Chase,SW208JX,-0.213378,51.4095,524354.09,169356.32,1,
1010005749,Tesco,Tesco Express,Brixton Hill Express,144 Brixton Hill,,London,Brixton,SW21SD,-0.121883,51.4521,530595.62,174247.11,1,
1010005750,Tesco,Tesco Express,Streatham Place Express,"Retail Unit A, 30 Streatham Place",Streatham,London,Streatham Hill,SW24QY,-0.127883,51.4469,530193.61,173655.27,1,
1010005751,Tesco,Tesco Express,South Lambeth London Express,202-230 Wandsworth Road,South Lambeth,London,South Lambeth,SW28JU,-0.132005,51.4753,529826.58,176808.07,1,
1010005752,Tesco,Tesco Express,Chelsea Royal Hospital Road Express,80-81 Royal Hospital Road,Chelsea,London,Chelsea,SW34HN,-0.161387,51.4859,527756.55,177937.08,1,
1010005753,Tesco,Tesco Express,Chelsea Kings Road Express,279 Kings Road,Chelsea,London,Chelsea,SW35EP,-0.173239,51.4854,526935.05,177862.91,1,
1010005754,Tesco,Tesco Express,Clapham Express,65 Clapham High Street,Clapham,London,Clapham,SW47TG,-0.13318,51.4632,529779.22,175462.68,1,
1010005755,Tesco,Tesco Express,Fulham Munster Road Express,280-284 Munster Road,Chelsea,London,Fulham,SW66BW,-0.212737,51.4813,524204.0,177334.77,1,
1010005756,Tesco,Tesco Express,Fulham Imperial Wharf Express,Imperial Wharf,Townmead Road,London,Sands End,SW62TW,-0.182922,51.4741,526294.13,176581.79,1,
1010005757,Tesco,Tesco Express,700 Fulham Road Express,700-702 Fulham Road,Fulham,London,Fulham,SW65SA,-0.207038,51.4745,524618.36,176584.71,1,
1010005758,Tesco,Tesco Express,Fulham Palace Road Express,335-337 Fulham Palace Road,Fulham,London,Fulham,SW66TD,-0.214876,51.4757,524070.63,176711.0,1,
1010005759,Tesco,Tesco Express,Fulham Sherbrooke Road Express,21 Sherbrooke Road,,London,Fulham Broadway,SW67HX,-0.206709,51.4809,524623.7,177298.77,1,
1010005760,Tesco,Tesco Express,Kensington Old Brompton Road Express,50-52 Old Brompton Road,,London,South Kensington,SW73DY,-0.176434,51.4931,526691.82,178714.88,1,
1010005761,Tesco,Tesco Express,South Kensington Express,87-93 Gloucester Road,South Kensington,London,South Kensington,SW74SS,-0.182244,51.4943,526285.26,178836.67,1,
1010005762,Tesco,Tesco Express,Vauxhall Express,"Unit 16, 22 Wandsworth Road",Vauxhall,London,Vauxhall,SW82JW,-0.126131,51.485,530206.78,177901.58,1,
1010005763,Tesco,Tesco Express,Clapham Wandsworth Express,827-833 Wandsworth Road,Clapham,London,Clapham,SW83JL,-0.150079,51.4661,528597.29,175754.83,1,
1010005764,Tesco,Tesco Express,Brixton Road Express,Brixton Road (Russel Hotel),Brixton,London,Stockwell,SW96BD,-0.112906,51.4766,531149.17,176985.85,1,
1010005765,Tesco,Tesco Express,Brixton Coldharbour Lane Express,242-248 Coldharbour Lane,Brixton,London,Brixton,SW98SE,-0.103588,51.4649,531829.79,175705.5,1,
1010005766,Tesco,Tesco Express,Clapham Oval Express,131-143 Clapham Road,Lambeth,London,Stockwell,SW990HP,-0.118076,51.4759,530791.96,176905.47,1,
1010005777,Tesco,Tesco Express,Biggin Hill Express,174-178 Main Road,Westerham,Biggin Hill,,TN163BB,0.037336,51.3088,542100.42,158612.54,1,
1010005817,Tesco,Tesco Express,Ham Express,185 Ashburnham Road,Ham,London,Ham,TW107NR,-0.320762,51.4366,516817.42,172183.25,1,
1010005818,Tesco,Tesco Express,Twickenham St Margarets Express,129-131 St Margarets Road,,London,St Margarets,TW11RG,-0.320622,51.4555,516778.91,174286.44,1,
1010005819,Tesco,Tesco Express,Hampton Hill Express,Hampton Hill,,London,Hampton Hill,TW121NL,-0.355165,51.4283,514446.94,171209.79,1,
1010005820,Tesco,Tesco Express,Feltham Horse And Groom Express,1 Hampton Road West,Feltham,London,Hanworth,TW136AH,-0.388291,51.4408,512113.6,172547.02,1,
1010005821,Tesco,Tesco Express,Hanworth Express,101-103 Bear Road,Hanworth,London,Hanworth,TW136SA,-0.390004,51.4307,512019.09,171428.49,1,
1010005822,Tesco,Tesco Express,Staines Road Express,Staines Road,Turnip Green Lane,London,North Feltham,TW140JY,-0.403675,51.4584,511001.81,174478.98,1,
1010005823,Tesco,Tesco Express,Twickenham London Express,166 Heath Road,Twickenham,London,Twickenham,TW14BW,-0.337975,51.4453,515598.91,173129.95,1,
1010005826,Tesco,Tesco Express,Hounslow Staines Road Express,28 Staines Road,,London,Hounslow,TW33JS,-0.366889,51.4673,513535.15,175530.24,1,
1010005827,Tesco,Tesco Express,Hounslow Hanworth Express,H419 Hanworth Road,Hounslow,London,Whitton,TW45LF,-0.372549,51.4573,513166.75,174409.79,1,
1010005828,Tesco,Tesco Express,Hounslow Bath Road Express,780-790 Bath Road,Hounslow,London,Cranford,TW59SL,-0.413296,51.48,510281.37,176867.05,1,
1010005829,Tesco,Tesco Express,Isleworth Express,317-323 London Road,Isleworth,London,Brentford End,TW75AY,-0.327394,51.4771,516253.44,176682.12,1,
1010005830,Tesco,Tesco Express,Richmond Kew Road Express,76-86 Kew Road,Richmond,London,Richmond,TW92PQ,-0.298425,51.4657,518294.74,175454.93,1,
1010005831,Tesco,Tesco Express,Kew Gardens Express,2-8 Station Parade,Kew Gardens,London,Kew,TW93PZ,-0.286031,51.477,519126.01,176736.48,1,
1010005832,Tesco,Tesco Express,Ickenham High Road Express,91-97 High Road,Ickenham,London,Ickenham,UB108LB,-0.439602,51.569,508243.53,186730.48,1,
1010005833,Tesco,Tesco Express,Greenford Lady Margaret Road Express,Lady Margaret Road,Greenford,London,Greenford,UB12QQ,-0.372328,51.5318,512997.93,182693.43,1,
1010005834,Tesco,Tesco Express,Southall King Street Express,44-48 King Street,Southall,London,Southall,UB24DB,-0.38326,51.5005,512316.65,179191.61,1,
1010005835,Tesco,Tesco Express,Southall North Star Express,179 North Hyde Lane,Southall,London,North Hyde,UB25SE,-0.380951,51.4918,512498.25,178232.76,1,
1010005836,Tesco,Tesco Express,Hayes Station Road Express,Vantage Building,Station Approach,London,Hayes : Middlesex,UB34BH,-0.419609,51.5036,509786.27,179486.88,1,
1010005837,Tesco,Tesco Express,Hayes Uxbridge Road Express,734-736 Uxbridge Rd,Hayes,London,Wood End,UB40RU,-0.41451,51.5204,510099.67,181362.33,1,
1010005838,Tesco,Tesco Express,Northolt Express,484-486 Church Road,,London,Yeading,UB55AU,-0.389426,51.5374,511798.27,183290.69,1,
1010005839,Tesco,Tesco Express,Greenford Oldfield Express,249-251 Oldfield Lane,Greenford,London,Greenford,UB68PX,-0.346666,51.5418,514752.58,183849.79,1,
1010005840,Tesco,Tesco Express,West Drayton Station Road Express,223 Station Road,West Drayton,London,West Drayton,UB77SF,-0.466432,51.503,506538.14,179345.17,1,
1010005841,Tesco,Tesco Express,Ladbroke Grove Express,177 Ladbroke Grove,Ladbroke Grove,London,Ladbroke Grove,W106HH,-0.210951,51.5183,524227.44,181451.86,1,
1010005842,Tesco,Tesco Express,North Kensington Express,13-15 North Pole Road,North Kensington,London,North Kensington,W106QH,-0.225797,51.5197,523193.64,181584.77,1,
1010005843,Tesco,Tesco Express,Holland Park Express,82 Holland Park,Holland Park,London,Holland Park,W113RB,-0.206399,51.5071,524573.7,180218.01,1,
1010005844,Tesco,Tesco Express,White City Express,Bbc Media Centre,201 Wood Lane,London,White City,W127TU,-0.227705,51.513,523079.23,180839.51,1,
1010005845,Tesco,Tesco Express,Shepherds Bush Express,31 Uxbridge Road,Shepherds Bush,London,Shepherd's Bush,W128LH,-0.227971,51.5056,523080.9,180008.7,1,
1010005846,Tesco,Tesco Express,Goldhawk Road Express,49 Goldhawk Road,Shepherds Bush,London,Shepherd's Bush,W128QP,-0.225989,51.5023,523227.33,179646.61,1,
1010005847,Tesco,Tesco Express,Askew Road Shepherds Bush Express,93 Askew Road,Shepherds Bush,London,Shepherd's Bush,W129AS,-0.243076,51.5034,522038.32,179747.8,1,
1010005848,Tesco,Tesco Express,West Ealing Express,140-144 Uxbridge Road,West Ealing,London,West Ealing,W138SB,-0.318363,51.5112,516793.44,180490.06,1,
1010005849,Tesco,Tesco Express,Ealing Northfields Avenue Express,101-109 Northfields Avenue,Ealing,London,Northfields,W139QR,-0.317249,51.5035,516890.41,179636.5,1,
1010005850,Tesco,Tesco Express,Olympia Express,69-77 Hammersmith Road,Olympia,London,West Kensington,W148UZ,-0.21099,51.495,524288.03,178864.35,1,
1010005851,Tesco,Tesco Express,Hammersmith North End Road Express,112 North End Road,Hammersmith,London,West Kensington,W149PP,-0.20582,51.4888,524663.86,178180.5,1,
1010005852,Tesco,Tesco Express,Mayfair Express,50-52 Curzon Street,Mayfair,London,Mayfair,W1J7UP,-0.145721,51.507,528784.77,180310.4,1,
1010005853,Tesco,Tesco Express,Tottenham Court Road Express,124-125 Tottenham Court Road,,London,Fitzrovia,W1T5AS,-0.137808,51.5239,529285.91,182208.25,1,
1010005854,Tesco,Tesco Express,Marylebone High Street Express,112-114 Marylebone High Street,Marylebone South,London,Marylebone,W1U4SA,-0.151842,51.5185,528327.71,181578.36,1,
1010005855,Tesco,Tesco Express,Marylebone Baker Street Express,110-112 Baker Street,Marylebone,London,Marylebone,W1U6TP,-0.15668,51.521,527985.09,181844.88,1,
1010005856,Tesco,Tesco Express,George Street London Express,92-98 George Street,,London,Marylebone,W1U8NN,-0.156545,51.5174,528004.64,181442.54,1,
1010005857,Tesco,Tesco Express,London New Cavendish Express,101 New Cavendish Street,,London,Fitzrovia,W1W6BE,-0.140824,51.5202,529087.17,181790.75,1,
1010005858,Tesco,Tesco Express,Paddington Express,West End Quay,Paddington,London,Paddington,W21EE,-0.171423,51.5183,526969.84,181519.83,1,
1010005859,Tesco,Tesco Express,Bayswater Express,62-64 Queensway,Bayswater,London,Bayswater,W23RL,-0.187343,51.5123,525881.76,180829.52,1,
1010005860,Tesco,Tesco Express,Acton Express,182 Ebbett Court,Acton,London,North Acton,W36BX,-0.260376,51.5229,520786.28,181880.09,1,
1010005861,Tesco,Tesco Express,Chiswick Express,248 Chiswick High Road,Chiswick,London,Turnham Green,W41PD,-0.258566,51.4927,520991.78,178525.33,1,
1010005862,Tesco,Tesco Express,Ealing Haven Green Express,"3 and 4 The Parade, Haven Green",Ealing,London,Ealing,W52PB,-0.301916,51.5159,517922.51,181040.88,1,
1010005863,Tesco,Tesco Express,Hammersmith King Street Express,327-343 King Street,Hammersmith,London,Ravenscourt Park,W69NH,-0.241641,51.4932,522165.18,178613.77,1,
1010005864,Tesco,Tesco Express,Fulham Palace Road Express,168-188 Fulham Palace Road,Fulham,London,Hammersmith,W69PA,-0.220458,51.4852,523657.35,177757.26,1,
1010005865,Tesco,Tesco Express,Maida Vale Clifton Road Express,21-29 Clifton Road,Maida Vale,London,Maida Vale,W91SY,-0.179453,51.5253,526393.39,182283.31,1,
1010005874,Tesco,Tesco Express,Holborn Southampton Row Express,100 Southampton Row,Bloomsbury,London,Bloomsbury,WC1B4BB,-0.122201,51.5202,530379.23,181819.51,1,
1010005875,Tesco,Tesco Express,Russell Square Express,40 Bernard Street,Russell Square,London,Bloomsbury,WC1N1QJ,-0.124486,51.5233,530211.83,182162.94,1,
1010005876,Tesco,Tesco Express,Strand Express,125 The Strand,Strand,London,Charing Cross,WC2R0AP,-0.11942,51.511,530598.54,180797.4,1,
1010005877,Tesco,Tesco Express,Fleet Street London Express,231-232 The Strand,,London,Temple,WC2R1DA,-0.112047,51.5133,531103.46,181071.61,1,
1010005946,Tesco,Tesco Express Esso,Bromley Esso Express,115-119 Westmoreland Road,,London,Hayes : Bromley,BR20TY,0.002404,51.3924,539412.23,167835.32,1,
1010005947,Tesco,Tesco Express Esso,St Pauls Cray Esso Express,Sevenoaks Way,St Pauls Cray,Orpington,St Paul's Cray,BR53AQ,0.1136,51.4007,547121.14,168976.56,1,
1010005957,Tesco,Tesco Express Esso,Croydon Addiscombe Esso Express,100-102 Lower Addiscombe Road,,London,Addiscombe,CR06AD,-0.083576,51.3793,533468.86,166220.41,1,
1010005958,Tesco,Tesco Express Esso,Croydon Esso Express,23-41 Shirley Road,,London,Addiscombe,CR07ER,-0.062909,51.3815,534900.52,166504.72,1,
1010005959,Tesco,Tesco Express Esso,Shirley West Wickham Esso Express,Wickham Road,Shirley,London,Spring Park,CR08DN,-0.034427,51.3766,536896.97,166012.54,1,
1010005960,Tesco,Tesco Express Esso,New Park Esso Express,847-853 London Road,New Park,London,Thornton Heath,CR76JH,-0.116096,51.3971,531155.03,168138.19,1,
1010005973,Tesco,Tesco Express Esso,Walthamstow Hoe Street Esso Express,394 Hoe Street,Walthamstow,London,Walthamstow,E179AA,-0.017807,51.5783,537446.36,188471.5,1,
1010005974,Tesco,Tesco Express Esso,Leyton Esso Express,727a Lea Bridge Road,Leyton,London,Upper Walthamstow,E179DZ,-0.00694,51.5788,538197.83,188544.45,1,
1010005975,Tesco,Tesco Express Esso,Forestgate Esso Express,542 Romford Road,Forestgate,London,Manor Park,E78AF,0.042829,51.5487,541739.31,185299.53,1,
1010005977,Tesco,Tesco Express Esso,Enfield Esso Express,439 Hertford Road,,London,Enfield Wash,EN35UT,-0.043007,51.6657,535440.13,198138.65,1,
1010005978,Tesco,Tesco Express Esso,Barnet Esso Express,186 East Barnet Road,,London,East Barnet,EN48QX,-0.167147,51.6461,526910.05,195743.65,1,
1010005979,Tesco,Tesco Express Esso,Waltham Cross Bullsmoor Lane Esso Express,3 Bullsmoor Lane,,London,Freezy Water,EN87RS,-0.034427,51.6805,535989.15,199799.7,1,
1010005988,Tesco,Tesco Express Esso,Harrow Esso Express,221 Alexandra Avenue,,London,South Harrow,HA29DL,-0.366648,51.5647,513310.05,186364.48,1,
1010005989,Tesco,Tesco Express Esso,Northwood Hills Esso Express,Joel Street,Northwood Hills,London,Northwood Hills,HA52PA,-0.409519,51.599,510255.83,190109.53,1,
1010005990,Tesco,Tesco Express Esso,Stanmore Esso Express,Honeypot Lane,Stanmore,London,Queensbury,HA71JN,-0.294164,51.5962,518252.04,189983.86,1,
1010005991,Tesco,Tesco Express Esso,Edgware Cannons Corner Esso Express,Cannons Corner,154 Stone Grove,London,Stanmore,HA88AF,-0.291755,51.6217,518352.6,192823.9,1,
1010005999,Tesco,Tesco Express Esso,Barking Esso Express,Ripple Road,Oldings Corner,London,Dagenham West,IG119BG,0.105582,51.5334,546139.16,183712.34,1,
1010006000,Tesco,Tesco Express Esso,Ilford Esso Express,229 Green Lane,,London,Seven Kings,IG11XR,0.093481,51.56,545215.26,186647.36,1,
1010006003,Tesco,Tesco Express Esso,Tolworth Esso Express,1 The Broadway,Tolworth,London,Tolworth,KT67DQ,-0.283272,51.3819,519565.34,166168.61,1,
1010006025,Tesco,Tesco Express Esso,Southgate Bramley Road Esso Express,153 Bramley Road,Oakwood,London,Oakwood,N144XA,-0.130156,51.648,529463.77,196020.72,1,
1010006026,Tesco,Tesco Express Esso,Winchmore Hill Esso Express,810 Green Lanes,Winchmore Hill,London,Winchmore Hill,N212SA,-0.093755,51.6331,532025.26,194425.61,1,
1010006038,Tesco,Tesco Express Esso,Camden Esso Express,196 Camden Road,Camden,London,Camden Town,NW19HG,-0.133348,51.5453,529534.7,184591.21,1,
1010006056,Tesco,Tesco Express Esso,Romford Esso Express,21 Main Road,,London,Romford,RM13BT,0.187085,51.5821,551629.34,189302.36,1,
1010006066,Tesco,Tesco Express Esso,Grove Park Esso Express,340 Baring Road,Grove Park,London,Grove Park,SE120DU,0.020974,51.4326,540580.67,172344.3,1,
1010006067,Tesco,Tesco Express Esso,Clifton Lee Esso Express,59 Sidcup Road,,London,Lee,SE128BL,0.029734,51.4506,541134.0,174365.53,1,
1010006068,Tesco,Tesco Express Esso,Lewisham Loampit Vale Esso Express,97-99 Loampit Vale,Lewisham,London,St John's,SE137TG,-0.018046,51.4649,537771.28,175864.93,1,
1010006069,Tesco,Tesco Express Esso,Forest Hill Esso Express,86 London Road,Forest Hill,London,Forest Hill,SE233PE,-0.059455,51.4408,534966.37,173099.77,1,
1010006070,Tesco,Tesco Express Esso,Eltham High Street Esso Express,39-41 Eltham High Street,,London,Eltham,SE91DH,0.050143,51.4515,542549.47,174496.71,1,
1010006078,Tesco,Tesco Express Esso,Sutton Malden Road Esso Express,50 Malden Road,Sutton,London,Cheam,SM38HB,-0.217816,51.3611,524176.48,163959.52,1,
1010006079,Tesco,Tesco Express Esso,North Cheam Esso Express,668 London Road,North Cheam,London,North Cheam,SM39BY,-0.222386,51.3757,523818.82,165581.65,1,
1010006092,Tesco,Tesco Express Esso,Chelsea Esso Express,458 Fulham Road,Chelsea,London,Chelsea,SW109UZ,-0.185965,51.4826,526059.23,177529.75,1,
